step,epoch,metric,value
275,2,train/loss,2.184983491897583
275,2,train/lr,9.990310090973239e-05
276,2,train/loss,2.301410675048828
276,2,train/lr,9.990050057055318e-05
277,2,train/loss,2.304744005203247
277,2,train/lr,9.989786583581535e-05
278,2,train/loss,2.088833808898926
278,2,train/lr,9.989519670733498e-05
279,2,train/loss,1.9993984699249268
279,2,train/lr,9.989249318695186e-05
280,2,train/loss,2.0048580169677734
280,2,train/lr,9.988975527652949e-05
281,2,train/loss,2.075904369354248
281,2,train/lr,9.988698297795504e-05
282,2,train/loss,2.2207694053649902
282,2,train/lr,9.988417629313941e-05
283,2,train/loss,2.0364444255828857
283,2,train/lr,9.988133522401722e-05
284,2,train/loss,2.060396909713745
284,2,train/lr,9.987845977254674e-05
285,2,train/loss,2.0649561882019043
285,2,train/lr,9.987554994071e-05
286,2,train/loss,2.0921759605407715
286,2,train/lr,9.987260573051269e-05
287,2,train/loss,2.214691638946533
287,2,train/lr,9.986962714398418e-05
288,2,train/loss,2.1944262981414795
288,2,train/lr,9.986661418317759e-05
289,2,train/loss,2.129344940185547
289,2,train/lr,9.986356685016968e-05
290,2,train/loss,2.1218955516815186
290,2,train/lr,9.986048514706095e-05
291,2,train/loss,2.1267523765563965
291,2,train/lr,9.985736907597553e-05
292,2,train/loss,2.1931543350219727
292,2,train/lr,9.98542186390613e-05
293,2,train/loss,2.294725179672241
293,2,train/lr,9.98510338384898e-05
294,2,train/loss,2.2948360443115234
294,2,train/lr,9.984781467645623e-05
295,2,train/loss,2.1667771339416504
295,2,train/lr,9.984456115517955e-05
296,2,train/loss,2.1025443077087402
296,2,train/lr,9.984127327690232e-05
297,2,train/loss,2.121446132659912
297,2,train/lr,9.983795104389084e-05
298,2,train/loss,2.1476492881774902
298,2,train/lr,9.983459445843505e-05
299,2,train/loss,2.0968406200408936
299,2,train/lr,9.98312035228486e-05
300,2,train/loss,2.0651497840881348
300,2,train/lr,9.98277782394688e-05
301,2,train/loss,2.172694206237793
301,2,train/lr,9.982431861065664e-05
302,2,train/loss,2.1833181381225586
302,2,train/lr,9.982082463879677e-05
303,2,train/loss,2.123190402984619
303,2,train/lr,9.981729632629755e-05
304,2,train/loss,1.9841272830963135
304,2,train/lr,9.981373367559096e-05
305,2,train/loss,1.931506633758545
305,2,train/lr,9.981013668913268e-05
306,2,train/loss,2.0206375122070312
306,2,train/lr,9.980650536940207e-05
307,2,train/loss,2.008484125137329
307,2,train/lr,9.980283971890212e-05
308,2,train/loss,1.980710744857788
