step,epoch,metric,value
247,2,train/lr,9.996193918285605e-05
248,2,train/loss,2.184821367263794
248,2,train/lr,9.996030256035844e-05
249,2,train/loss,2.017782211303711
249,2,train/lr,9.995863150108174e-05
250,2,train/loss,1.9893395900726318
250,2,train/lr,9.995692600617776e-05
251,2,train/loss,2.143815755844116
251,2,train/lr,9.995518607682208e-05
252,2,train/loss,2.0748789310455322
252,2,train/lr,9.995341171421401e-05
253,2,train/loss,2.134227991104126
253,2,train/lr,9.995160291957659e-05
254,2,train/loss,2.0859198570251465
254,2,train/lr,9.994975969415657e-05
255,2,train/loss,2.0793843269348145
255,2,train/lr,9.994788203922447e-05
256,2,train/loss,2.0944366455078125
256,2,train/lr,9.99459699560745e-05
257,2,train/loss,2.0682623386383057
257,2,train/lr,9.994402344602467e-05
258,2,train/loss,2.1144676208496094
258,2,train/lr,9.994204251041663e-05
259,2,train/loss,2.0812716484069824
259,2,train/lr,9.994002715061586e-05
260,2,train/loss,2.1641669273376465
260,2,train/lr,9.993797736801145e-05
261,2,train/loss,2.1530375480651855
261,2,train/lr,9.993589316401632e-05
262,2,train/loss,2.3165597915649414
262,2,train/lr,9.993377454006707e-05
263,2,train/loss,2.1512789726257324
263,2,train/lr,9.993162149762402e-05
264,2,train/loss,2.1526572704315186
264,2,train/lr,9.992943403817123e-05
265,2,train/loss,2.1259753704071045
265,2,train/lr,9.99272121632165e-05
266,2,train/loss,2.1223907470703125
266,2,train/lr,9.992495587429129e-05
267,2,train/loss,2.5490102767944336
267,2,train/lr,9.992266517295086e-05
268,2,train/loss,2.1792502403259277
268,2,train/lr,9.992034006077411e-05
269,2,train/loss,2.1691997051239014
269,2,train/lr,9.991798053936375e-05
270,2,train/loss,2.1207680702209473
270,2,train/lr,9.991558661034612e-05
271,2,train/loss,2.0380635261535645
271,2,train/lr,9.991315827537132e-05
272,2,train/loss,2.106393337249756
272,2,train/lr,9.991069553611316e-05
273,2,train/loss,2.0857300758361816
273,2,train/lr,9.990819839426919e-05
274,2,train/loss,1.950294852256775
274,2,train/lr,9.990566685156061e-05
275,2,train/loss,2.068852663040161
275,2,train/lr,9.990310090973239e-05
276,2,train/loss,2.2138607501983643
276,2,train/lr,9.990050057055318e-05
277,2,train/loss,2.0904088020324707
277,2,train/lr,9.989786583581535e-05
278,2,train/loss,2.216801643371582
278,2,train/lr,9.989519670733498e-05
279,2,train/loss,2.215649127960205
279,2,train/lr,9.989249318695186e-05
280,2,train/loss,2.1165664196014404
280,2,train/lr,9.988975527652949e-05
281,2,train/loss,2.2481932640075684
281,2,train/lr,9.988698297795504e-05
282,2,train/loss,2.146973133087158
282,2,train/lr,9.988417629313941e-05
283,2,train/loss,2.035879373550415
283,2,train/lr,9.988133522401722e-05
284,2,train/loss,2.002840757369995
284,2,train/lr,9.987845977254674e-05
285,2,train/loss,2.0357248783111572
285,2,train/lr,9.987554994071e-05
286,2,train/loss,2.0851972103118896
286,2,train/lr,9.987260573051269e-05
287,2,train/loss,2.254288673400879
287,2,train/lr,9.986962714398418e-05
288,2,train/loss,2.0903615951538086
288,2,train/lr,9.986661418317759e-05
289,2,train/loss,2.1101315021514893
289,2,train/lr,9.986356685016968e-05
290,2,train/loss,2.078144073486328
290,2,train/lr,9.986048514706095e-05
291,2,train/loss,2.1760363578796387
291,2,train/lr,9.985736907597553e-05
292,2,train/loss,2.254350185394287
292,2,train/lr,9.98542186390613e-05
293,2,train/loss,2.0195860862731934
293,2,train/lr,9.98510338384898e-05
294,2,train/loss,2.0117785930633545
294,2,train/lr,9.984781467645623e-05
295,2,train/loss,2.038747549057007
295,2,train/lr,9.984456115517955e-05
296,2,train/loss,2.089127540588379
296,2,train/lr,9.984127327690232e-05
297,2,train/loss,2.050740957260132
297,2,train/lr,9.983795104389084e-05
298,2,train/loss,2.100065231323242
298,2,train/lr,9.983459445843505e-05
299,2,train/loss,1.978308081626892
299,2,train/lr,9.98312035228486e-05
300,2,train/loss,2.146493434906006
300,2,train/lr,9.98277782394688e-05
301,2,train/loss,2.005368232727051
301,2,train/lr,9.982431861065664e-05
302,2,train/loss,2.020315408706665
302,2,train/lr,9.982082463879677e-05
303,2,train/loss,2.179610252380371
303,2,train/lr,9.981729632629755e-05
304,2,train/loss,2.02573561668396
304,2,train/lr,9.981373367559096e-05
305,2,train/loss,2.070610284805298
305,2,train/lr,9.981013668913268e-05
306,2,train/loss,1.9901388883590698
306,2,train/lr,9.980650536940207e-05
307,2,train/loss,2.0246710777282715
307,2,train/lr,9.980283971890212e-05
308,2,train/loss,1.9138424396514893
308,2,train/lr,9.979913974015949e-05
309,2,train/loss,2.029641628265381
309,2,train/lr,9.979540543572455e-05
310,2,train/loss,2.127279281616211
310,2,train/lr,9.979163680817124e-05
311,2,train/loss,2.0084519386291504
311,2,train/lr,9.978783386009725e-05
312,2,train/loss,2.0843143463134766
312,2,train/lr,9.978399659412388e-05
313,2,train/loss,2.012784242630005
313,2,train/lr,9.978012501289607e-05
314,2,train/loss,1.993253231048584
314,2,train/lr,9.977621911908243e-05
315,2,train/loss,2.1425952911376953
315,2,train/lr,9.977227891537529e-05
316,2,train/loss,2.0391268730163574
316,2,train/lr,9.97683044044905e-05
317,2,train/loss,2.1637439727783203
317,2,train/lr,9.976429558916763e-05
318,2,train/loss,1.958763837814331
318,2,train/lr,9.976025247216991e-05
319,2,train/loss,1.8535046577453613
319,2,train/lr,9.975617505628419e-05
320,2,train/loss,2.013481855392456
320,2,train/lr,9.975206334432093e-05
321,2,train/loss,1.8708654642105103
321,2,train/lr,9.97479173391143e-05
